@relation mushroom-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N10-F1

@attribute Edibility {p,e}
@attribute CapShape {x,b,s,f,k,c}
@attribute CapSurface {s,y,f,g}
@attribute CapColor {n,y,w,g,e,p,b,u,c,r}
@attribute Bruises {t,f}
@attribute Odor {p,a,l,n,f,c,y,s,m}
@attribute GillAttachment {f,a}
@attribute GillSpacing {c,w}
@attribute GillSize {n,b}
@attribute GillColor {k,n,g,p,w,h,u,e,b,r,y,o}
@attribute StalkShape {e,t}
@attribute StalkSurfaceAboveRing {s,f,k,y}
@attribute StalkSurfaceBelowRing {s,f,y,k}
@attribute StalkColorAboveRing {w,g,p,n,b,e,o,c,y}
@attribute StalkColorBelowRing {w,p,g,b,n,e,y,o,c}
@attribute VeilType {p}
@attribute VeilColor {w,n,o,y}
@attribute RingNumber {o,t,n}
@attribute RingType {p,e,l,f,n}
@attribute SporePrintColor {k,n,u,h,w,r,o,y,b}
@attribute Population {s,n,a,v,y,c}
@attribute Habitat {u,g,m,d,p,w,l}

@data
e,x,y,c,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,v,?
p,x,y,y,f,f,f,c,b,g,e,k,k,p,n,p,w,o,l,h,v,p
p,f,?,?,f,s,f,c,?,b,t,s,k,?,w,p,w,?,e,w,v,p
p,?,y,?,f,f,f,?,b,h,?,k,k,b,b,p,w,o,l,h,v,p
p,k,y,e,f,y,f,c,n,b,t,?,k,w,p,p,w,o,e,w,v,p
p,f,y,?,f,y,f,c,n,?,t,k,?,p,p,p,w,o,e,w,v,p
p,f,y,y,f,f,?,c,b,?,e,k,k,?,n,p,w,o,l,?,y,p
p,f,y,y,f,f,f,?,?,g,?,k,k,?,n,p,w,o,l,h,v,p
p,x,y,e,f,y,f,c,n,b,t,k,s,p,?,p,w,o,e,?,v,p
p,f,f,g,f,f,?,c,b,g,e,k,k,p,?,p,w,o,l,h,y,p
p,x,s,e,f,f,f,c,?,b,t,k,s,w,?,p,w,o,e,w,v,?
e,x,y,y,t,a,f,c,b,n,?,s,?,?,w,?,w,o,p,k,y,p
e,x,y,n,?,l,f,c,b,p,e,s,y,w,w,p,w,o,p,n,s,p
e,b,y,?,t,l,f,c,b,g,e,s,s,w,w,p,w,o,?,k,n,m
e,b,s,y,t,a,f,c,b,g,e,s,s,w,w,p,?,o,p,n,s,m
e,b,s,w,t,a,f,c,?,k,e,s,s,w,?,p,w,o,p,n,s,m
e,x,?,y,t,l,f,c,b,k,?,s,s,w,w,p,?,o,p,?,s,?
p,f,y,p,t,n,f,c,b,g,e,s,s,w,w,p,w,t,p,r,?,m
e,x,y,w,t,l,f,c,b,w,e,s,s,w,?,p,w,o,p,k,s,?
e,x,y,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,k,s,m
p,f,y,b,t,n,f,c,b,r,e,s,s,?,w,p,w,t,p,r,?,m
e,b,y,w,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,?,?,m
e,x,y,y,t,l,?,c,b,n,e,s,s,w,w,p,w,o,p,n,n,m
e,x,y,y,?,a,f,c,?,n,e,s,s,w,w,p,w,o,?,n,n,m
e,?,s,w,t,l,f,c,b,k,?,s,s,w,w,p,w,o,p,n,s,m
e,b,y,y,t,l,f,c,b,n,e,s,s,w,w,p,w,?,p,n,n,m
e,x,y,w,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,k,n,m
e,x,y,w,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,n,s,m
e,b,y,w,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,n,s,m
e,x,y,w,?,a,f,c,b,n,e,s,s,w,w,p,w,?,p,k,s,m
e,b,?,y,t,l,f,c,?,w,e,s,s,w,?,p,w,o,p,n,s,m
e,x,y,w,t,a,f,c,b,w,e,?,s,w,w,p,w,o,p,k,s,m
e,x,y,?,t,?,f,c,b,n,?,s,?,w,w,p,w,o,p,n,s,m
e,b,y,y,t,a,f,c,b,n,e,s,s,w,w,?,w,o,p,?,n,m
e,x,y,y,t,l,f,c,b,k,e,s,s,?,w,p,w,o,p,n,s,m
e,x,y,y,t,a,f,c,?,g,e,s,s,w,w,p,w,o,?,k,n,?
e,b,y,w,t,a,f,?,b,k,e,s,s,w,w,p,w,o,p,k,s,m
e,x,s,?,t,a,f,c,b,g,e,s,s,w,w,?,w,o,p,n,n,m
e,x,?,w,t,?,f,c,?,k,e,s,?,w,w,p,w,o,p,k,s,m
e,x,y,y,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,m
e,x,y,y,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,?,n,?
e,b,y,y,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,?,s,m
e,?,y,n,t,n,f,c,?,e,e,s,s,e,e,p,w,?,e,?,c,w
e,k,s,e,t,n,f,c,b,e,e,s,s,w,w,p,w,t,e,w,c,w
e,k,?,p,?,n,f,c,b,e,e,?,s,e,w,p,w,t,e,w,c,w
e,f,y,p,t,n,?,c,b,e,e,s,s,w,e,p,w,t,e,w,c,w
e,?,s,n,t,n,f,c,b,w,e,s,s,w,e,p,w,t,e,w,c,w
e,k,s,b,t,n,f,c,b,w,e,s,s,e,e,p,w,t,e,w,c,w
e,k,y,n,t,n,f,c,?,e,e,s,s,w,?,p,w,t,e,w,c,w
e,k,s,p,t,?,f,c,?,e,e,s,s,e,w,p,w,t,e,w,c,w
e,?,s,p,t,n,f,c,b,?,e,s,s,e,w,?,w,t,e,w,c,w
e,x,s,n,t,?,f,c,b,w,e,s,s,w,e,?,w,t,e,w,c,w
e,x,y,p,t,?,?,c,b,e,e,s,s,w,w,p,w,?,e,w,c,w
e,f,y,?,t,n,f,c,b,e,e,s,s,w,e,p,?,t,e,?,c,w
e,k,s,p,?,?,f,c,b,w,e,s,s,e,e,p,?,t,e,w,?,w
e,x,y,p,t,n,f,c,b,w,e,s,s,e,w,p,?,t,?,w,c,w
e,x,s,?,t,?,f,c,b,w,e,s,s,?,w,p,w,t,e,w,c,w
e,f,y,p,t,n,f,c,b,w,e,s,s,e,w,p,w,t,e,w,c,w
e,f,s,p,t,n,f,c,b,e,e,s,s,e,e,p,w,t,e,w,c,w
e,k,y,n,t,n,f,c,b,w,?,s,s,w,e,p,w,t,e,w,c,w
e,x,y,b,t,n,f,c,b,w,e,s,s,e,e,p,w,t,?,w,c,w
e,f,f,n,f,n,f,c,n,k,e,?,s,w,w,?,w,?,p,k,y,u
e,?,f,g,f,n,f,c,n,n,e,s,s,?,w,p,?,o,p,n,y,u
e,x,f,n,f,n,f,c,n,k,?,s,s,w,w,p,w,?,p,n,y,u
p,x,y,n,t,?,f,c,n,p,e,s,s,w,w,p,w,o,p,k,v,u
e,s,f,?,f,n,f,c,n,p,e,s,s,w,w,p,w,?,p,n,v,u
e,?,?,n,f,n,f,c,n,p,e,s,s,w,?,?,w,o,p,k,v,u
p,x,?,n,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,n,s,u
e,f,f,n,f,n,f,c,n,?,e,s,?,w,w,p,w,o,p,n,?,u
e,x,f,n,?,?,f,c,n,p,e,s,s,w,w,p,w,o,p,n,?,u
e,f,f,g,?,n,f,c,n,p,?,s,s,w,w,p,w,o,p,?,y,u
e,s,f,n,f,n,f,?,n,g,e,s,s,w,w,p,w,o,p,k,v,u
e,x,f,n,f,n,f,c,n,?,e,s,?,w,w,p,w,o,p,?,v,u
e,s,f,n,?,n,f,c,n,n,e,s,s,w,w,p,w,o,p,k,v,u
p,x,s,w,t,p,f,c,n,n,e,s,?,w,w,p,w,o,p,?,s,u
p,f,y,n,t,p,?,c,?,k,e,s,s,w,w,p,w,o,p,n,?,u
p,f,?,w,t,p,f,c,n,p,e,s,?,w,w,p,w,o,p,k,s,u
p,f,y,w,t,p,f,c,n,n,?,s,s,w,w,p,w,o,p,n,v,u
p,x,y,n,t,p,f,c,n,n,e,s,s,w,w,p,w,?,p,k,?,u
p,x,s,w,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,n,v,u
p,f,s,w,t,?,f,c,n,p,e,s,s,w,?,p,w,o,p,n,v,u
p,x,s,w,t,p,f,c,n,p,?,?,s,w,w,p,w,o,p,k,?,u
p,x,s,w,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,n,?,u
p,x,s,b,t,f,f,c,b,w,t,?,s,w,w,p,w,?,p,h,s,u
p,x,s,w,t,f,f,c,b,p,t,f,f,w,w,p,w,o,p,h,v,u
p,f,s,w,t,f,f,?,b,w,t,f,f,w,w,p,w,o,?,h,s,u
p,x,s,g,t,f,?,c,?,p,t,f,s,w,w,p,w,o,p,h,v,u
p,x,s,g,t,f,f,c,b,h,t,f,?,w,w,p,w,o,p,h,s,u
p,x,s,g,t,f,f,c,?,h,t,s,s,w,w,p,w,o,p,h,v,u
p,?,s,b,t,f,f,c,b,h,t,f,f,w,w,p,w,o,p,h,s,u
p,x,s,w,t,f,f,c,b,h,t,s,s,w,w,p,w,o,p,h,s,u
p,f,s,w,t,f,f,c,b,h,t,f,s,w,w,p,w,o,p,h,s,u
p,x,s,w,t,f,f,c,b,w,t,s,f,w,w,?,w,o,p,h,v,u
p,x,s,g,t,f,f,c,b,p,t,s,f,w,w,p,w,?,p,h,v,u
p,x,?,b,t,f,f,?,b,?,t,s,s,w,w,p,w,o,p,h,s,?
p,x,s,?,t,f,f,c,b,h,t,s,s,w,w,p,w,o,p,h,s,u
p,?,s,g,?,f,f,c,?,h,t,s,s,w,w,p,w,o,?,h,s,u
p,f,s,w,t,f,f,c,b,h,t,s,f,w,w,p,w,o,?,?,s,u
e,b,y,y,t,a,f,c,b,k,e,s,?,w,w,p,w,o,p,n,s,?
e,x,s,w,t,a,f,?,b,g,e,s,s,w,w,p,?,o,p,k,s,g
e,f,y,n,t,?,f,c,b,w,e,s,?,w,w,?,w,o,p,k,s,g
e,b,s,w,?,?,?,c,b,g,?,s,s,w,w,p,w,o,p,k,?,g
e,x,f,n,f,n,?,?,b,n,t,s,f,w,w,p,w,?,e,k,a,g
e,x,?,y,t,a,f,?,b,?,e,s,?,w,w,p,w,o,p,n,n,g
e,x,y,w,t,l,f,c,b,k,e,s,s,w,w,p,w,?,p,k,s,g
e,x,f,?,f,n,?,?,?,k,t,f,s,w,w,p,w,o,e,k,s,g
e,?,s,n,f,n,?,w,b,k,t,s,?,w,w,p,w,o,e,k,s,g
e,?,?,n,t,a,f,c,b,?,e,s,y,w,w,p,w,o,p,n,y,g
e,f,y,n,t,l,f,c,b,w,e,s,y,w,w,p,w,o,p,k,y,g
e,x,y,?,t,?,?,c,b,w,e,s,?,w,w,p,?,o,p,n,y,g
e,b,s,w,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,k,s,g
e,f,f,n,f,?,?,w,?,n,t,s,s,w,w,p,w,o,e,n,s,g
p,x,y,n,t,p,f,c,n,w,?,?,s,w,w,p,w,o,p,k,s,g
e,?,y,n,t,a,f,c,b,w,e,s,?,w,w,?,w,o,p,n,s,g
e,x,s,w,t,a,f,c,b,k,e,s,s,w,w,?,w,o,p,k,s,g
e,f,f,g,f,n,f,w,b,h,t,s,?,w,w,p,w,o,e,n,?,g
p,?,y,n,t,p,f,c,n,k,e,s,?,w,?,p,w,o,p,n,v,g
e,x,y,n,t,a,f,c,b,p,?,s,y,w,w,p,w,o,p,k,s,g
e,f,y,n,t,l,f,c,b,?,e,s,y,w,w,p,w,o,p,k,y,g
p,x,s,n,t,p,f,c,n,w,e,s,?,w,?,p,w,o,p,k,v,g
e,x,?,w,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,?,s,g
e,x,y,n,t,a,f,c,?,p,e,s,?,w,w,?,w,o,p,k,y,g
e,x,y,w,t,a,f,?,b,w,e,s,s,w,w,p,w,o,?,k,s,g
e,b,s,?,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,n,n,g
e,?,s,y,t,l,f,c,b,w,e,s,s,w,?,p,w,o,p,?,n,g
e,x,s,y,t,l,f,c,?,g,?,s,?,w,w,p,w,o,p,n,n,?
p,f,s,n,t,p,f,c,n,?,?,s,?,w,w,p,w,o,p,?,s,g
e,x,s,w,f,n,f,w,b,h,t,?,f,w,w,p,w,o,e,k,s,g
p,f,s,n,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,v,g
e,f,f,w,f,n,f,w,b,n,t,f,f,w,w,p,w,o,e,k,?,g
e,f,s,g,f,n,f,w,b,n,t,s,?,?,w,p,?,o,e,k,s,g
e,f,f,g,f,n,f,w,b,h,t,s,s,w,w,p,w,o,e,k,s,g
e,f,s,w,f,n,f,w,b,k,t,s,f,w,w,p,w,o,e,?,s,g
e,x,f,n,f,n,f,w,b,k,t,?,s,w,w,p,w,o,e,n,a,g
p,f,y,w,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,n,s,g
e,x,f,g,?,n,f,w,b,h,t,s,f,?,w,p,w,o,e,n,s,g
e,x,f,g,f,n,f,?,b,n,t,f,f,?,w,p,?,?,e,n,s,g
p,f,y,w,t,p,f,?,n,n,e,s,s,?,?,p,w,o,p,n,v,g
e,?,f,g,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,n,a,g
p,x,y,n,t,p,f,c,n,w,?,s,s,?,?,p,w,?,p,n,?,g
e,f,y,n,t,l,f,c,?,p,e,?,y,w,w,p,w,o,?,k,s,g
e,f,s,w,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,k,a,g
e,b,y,y,t,l,f,c,b,w,e,s,s,w,w,p,w,?,p,n,s,g
e,x,f,g,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,k,a,g
e,b,y,w,t,a,f,c,b,g,e,s,s,?,w,p,w,o,p,n,n,g
e,x,f,w,f,n,f,w,b,k,t,s,f,w,w,p,?,o,e,n,a,g
e,x,f,w,f,n,f,w,b,p,t,f,f,w,?,p,w,o,e,k,s,?
e,f,s,n,f,n,f,w,b,h,t,s,s,w,w,p,?,o,?,?,a,g
p,f,s,n,t,p,?,c,n,k,e,s,s,?,w,p,w,?,p,n,v,g
e,x,f,w,f,n,f,w,b,k,t,s,s,w,w,p,w,o,e,?,s,g
e,f,?,g,f,n,f,w,b,?,t,s,f,w,w,?,w,o,e,?,s,g
e,f,?,g,f,n,f,w,?,n,t,f,s,w,?,p,w,o,e,k,a,g
p,f,y,w,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,k,v,g
p,f,s,w,t,p,f,c,n,p,e,?,s,w,w,p,?,?,p,n,s,g
e,x,f,n,f,n,f,w,?,n,t,f,s,w,w,p,w,o,e,k,a,?
e,x,s,g,?,n,f,w,b,k,t,s,f,w,w,p,w,?,e,?,s,g
e,f,s,g,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,n,s,g
e,f,f,w,f,n,?,w,b,?,t,?,s,w,w,p,w,o,e,?,s,g
e,f,f,g,f,?,?,w,b,p,t,s,?,w,w,p,w,o,e,n,a,g
p,f,y,n,t,?,f,c,n,k,e,s,s,w,w,p,?,?,p,n,v,g
e,f,?,w,f,n,?,w,b,n,?,f,s,w,w,p,w,o,e,k,s,g
e,f,f,?,f,n,f,w,b,p,t,f,f,w,w,p,w,o,e,k,?,g
e,?,s,n,f,n,f,w,b,k,?,?,s,?,w,p,w,?,?,n,a,g
e,f,f,?,f,n,?,w,b,k,t,s,f,w,w,p,?,o,e,?,s,g
e,x,s,w,f,n,f,w,b,p,t,?,s,w,w,p,w,o,e,k,a,g
e,x,s,g,f,n,f,?,?,h,?,f,f,w,w,p,w,o,e,n,s,g
e,x,s,n,f,?,f,w,b,p,t,s,f,w,w,p,w,o,e,n,s,?
e,x,s,n,f,n,f,w,b,?,t,s,f,w,?,p,w,o,e,k,s,g
e,x,s,n,f,?,f,w,b,h,t,f,s,w,w,p,w,o,e,n,s,g
e,f,f,?,f,n,f,w,b,?,t,s,f,w,w,p,w,o,e,n,s,g
e,x,?,w,f,n,f,w,b,p,t,?,f,w,w,?,w,o,e,k,a,g
e,f,s,g,f,n,f,w,b,?,t,?,f,w,w,p,w,?,e,n,?,g
e,f,s,?,f,n,f,w,b,k,t,s,s,?,w,p,w,?,?,k,s,g
e,x,?,n,f,?,?,w,b,n,t,f,f,w,w,p,w,o,e,n,s,g
e,x,s,?,f,n,f,w,b,p,t,f,f,w,w,p,w,o,e,k,a,g
e,?,f,n,f,n,?,w,b,?,t,s,s,w,w,p,?,o,e,n,a,g
e,f,s,g,f,n,f,w,b,p,?,s,f,w,w,p,w,o,e,?,s,g
e,f,s,w,f,n,f,w,b,k,t,s,f,w,w,p,w,?,e,k,a,g
e,f,f,w,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,k,s,g
e,f,?,g,f,n,f,w,b,k,t,f,?,?,?,p,w,o,e,k,a,g
e,b,y,y,t,l,f,c,b,g,e,s,s,w,w,p,w,o,p,n,n,g
e,x,f,n,f,n,?,w,b,h,t,?,s,?,w,p,w,?,e,n,?,g
e,f,s,g,f,n,f,w,b,p,t,f,f,?,w,p,w,o,?,n,a,g
e,x,s,w,f,n,f,w,b,?,t,?,s,w,w,p,w,o,?,n,s,g
e,x,f,g,f,n,?,w,b,p,?,s,f,w,w,p,w,o,?,k,a,?
e,x,s,w,f,n,f,w,?,n,t,f,s,w,w,p,?,o,e,k,a,g
e,f,f,g,f,?,f,?,b,h,?,f,s,w,w,p,w,o,e,n,s,g
e,f,f,n,f,n,f,?,b,n,t,f,s,w,w,p,w,o,e,k,s,g
e,f,s,g,f,n,f,w,b,p,t,f,s,w,w,p,w,o,e,n,s,g
e,x,s,g,f,n,f,w,b,n,t,f,f,w,w,p,w,?,e,?,?,g
e,f,f,n,f,n,f,?,b,h,t,s,s,?,w,p,w,o,e,n,s,g
p,f,y,n,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,s,g
e,x,s,n,f,n,f,w,b,k,t,s,s,w,w,p,w,o,e,n,s,g
e,x,s,n,f,n,f,?,?,p,t,?,s,w,w,p,w,o,e,k,a,g
e,x,s,?,f,n,f,w,b,n,?,f,s,w,w,p,w,o,e,k,s,g
e,f,s,?,?,n,?,w,b,h,t,f,s,w,w,p,w,o,e,?,s,g
e,f,s,n,f,n,f,w,b,h,t,?,s,w,w,p,w,o,e,?,s,g
e,x,f,g,?,n,f,?,b,?,t,f,?,w,w,p,w,o,e,k,a,g
e,x,s,?,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,k,a,g
p,f,y,w,t,p,f,c,n,n,e,s,s,w,w,?,?,o,p,k,s,g
e,?,f,?,f,n,f,w,b,k,t,s,f,w,w,p,w,o,?,n,a,g
e,b,y,w,t,?,f,c,b,n,e,s,s,w,?,p,w,o,p,n,n,g
e,b,y,w,t,a,?,c,b,w,e,s,s,?,w,p,w,o,p,?,n,g
e,x,s,y,t,a,?,?,?,w,e,s,s,w,w,p,w,o,p,k,s,?
e,f,s,n,f,n,f,w,b,k,t,f,f,?,w,p,w,?,e,k,?,g
e,x,s,g,f,n,f,w,?,n,t,f,s,w,w,?,w,o,e,n,a,g
e,x,?,y,?,l,f,c,b,n,?,s,y,w,?,p,?,o,p,n,?,g
e,f,?,w,f,?,f,w,b,h,?,f,s,?,w,p,w,o,e,k,s,g
e,x,f,n,f,n,f,w,?,k,t,f,f,w,w,p,?,o,e,n,s,g
p,f,y,?,t,p,f,?,n,n,e,s,s,w,w,p,w,?,p,n,v,g
e,f,f,n,f,n,?,w,b,?,t,f,?,w,w,p,?,o,e,n,s,g
p,f,s,w,?,p,f,c,n,?,e,s,s,w,w,p,w,o,p,k,s,g
e,f,f,?,f,n,f,w,?,h,?,f,f,w,w,?,w,o,e,n,s,g
e,f,s,w,f,n,f,w,b,k,t,s,s,w,?,p,w,o,e,k,s,g
e,f,s,w,f,n,f,w,?,h,t,f,f,w,w,p,w,o,e,k,s,g
e,f,f,w,f,n,f,w,b,h,t,s,s,w,?,?,w,o,?,n,s,g
p,x,f,g,f,f,f,c,b,g,e,k,k,b,b,p,w,o,l,h,y,g
p,x,y,y,f,f,?,c,?,g,e,k,k,b,n,p,?,o,?,h,y,g
p,x,f,g,?,f,f,c,b,h,e,k,k,n,n,p,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,g,e,k,k,n,n,p,w,o,l,h,y,g
p,x,y,g,f,f,f,c,b,p,e,k,k,b,b,?,w,o,l,h,y,g
p,x,f,g,f,f,f,c,b,g,?,k,k,n,?,p,w,o,l,h,v,g
p,f,f,y,f,?,f,c,b,g,e,?,k,p,?,p,w,o,l,h,v,g
p,?,y,g,f,f,?,c,b,h,?,k,k,b,p,p,w,o,l,h,y,g
p,x,y,g,?,f,f,c,b,p,e,k,k,p,n,p,w,o,l,h,v,g
p,x,f,y,f,f,f,c,b,p,e,k,k,?,n,?,w,o,l,h,y,g
p,f,f,y,f,f,f,c,b,h,e,k,k,n,b,p,w,?,l,h,v,g
p,?,y,g,f,f,f,c,?,h,e,k,?,p,n,p,w,o,l,h,v,g
p,f,f,g,?,f,f,c,b,?,?,k,k,p,p,p,w,o,l,h,y,g
p,f,f,y,f,f,?,c,?,h,e,k,?,?,n,p,w,o,?,h,v,g
p,?,f,g,f,f,?,c,b,g,e,?,k,b,b,p,w,o,l,h,y,g
p,?,y,g,f,f,f,?,b,h,e,k,k,n,?,p,w,o,l,h,v,g
p,f,f,g,f,f,f,c,b,p,e,k,k,b,p,p,w,o,l,h,v,g
p,x,y,g,f,f,f,c,b,p,e,k,k,n,n,?,w,o,l,h,y,g
p,x,f,y,f,f,f,?,b,h,?,k,k,b,b,p,w,o,l,h,y,g
p,x,y,g,f,f,f,c,b,h,?,?,k,p,p,p,w,o,l,h,?,g
p,f,y,g,f,f,f,c,b,g,e,k,k,n,b,p,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,g,e,k,k,b,n,?,w,o,l,h,v,g
p,f,y,y,f,f,f,c,b,h,e,k,k,b,b,p,?,o,?,h,v,?
p,f,y,g,f,f,f,c,b,h,e,k,k,p,b,p,w,o,l,?,v,g
p,x,f,y,f,f,?,c,b,h,e,k,k,p,b,?,w,o,?,h,v,g
p,f,f,?,f,f,f,?,b,h,e,k,k,n,p,p,w,o,l,h,?,g
p,f,f,y,f,f,f,c,b,g,e,k,k,n,b,?,w,o,l,h,v,g
p,f,y,g,f,f,f,c,b,?,e,k,k,n,b,p,w,o,l,h,?,g
p,x,y,y,f,f,f,c,b,p,e,k,k,b,n,p,w,o,l,h,v,g
p,f,f,y,f,f,f,c,b,g,e,k,k,b,b,p,w,o,l,h,y,g
p,x,?,g,f,f,f,c,b,h,e,k,k,b,?,p,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,h,e,k,k,p,p,p,w,o,l,?,y,g
p,?,s,g,t,f,f,c,b,?,t,s,f,w,w,p,w,o,p,h,v,g
p,f,f,y,f,f,f,c,b,?,e,k,k,p,b,p,w,o,l,h,v,g
p,x,y,y,f,f,f,?,b,g,e,?,k,n,n,p,w,o,l,?,v,g
p,f,f,y,f,?,f,c,b,p,?,k,k,b,?,p,w,o,l,h,v,g
p,f,?,y,f,f,f,c,b,h,e,k,k,n,n,p,w,o,?,h,v,g
p,x,y,y,f,?,f,c,b,p,e,k,k,p,n,p,w,o,l,h,v,g
e,f,y,y,t,a,f,c,b,w,e,s,y,?,w,p,w,o,p,?,y,g
p,x,f,?,f,?,f,c,b,h,e,k,k,b,?,p,w,o,?,h,v,g
p,x,y,g,f,f,f,c,b,?,e,k,k,?,b,p,w,o,l,h,y,g
p,f,s,w,t,f,f,c,b,?,t,?,s,w,w,p,w,o,?,h,v,g
p,x,y,g,f,f,f,c,?,p,e,k,k,p,?,p,w,o,?,h,y,?
p,f,y,g,f,f,f,c,b,g,?,k,k,n,n,p,w,o,l,h,v,g
p,f,y,y,f,f,f,c,b,g,e,k,?,?,?,p,w,?,l,h,y,g
p,f,s,g,t,f,f,c,?,h,t,s,s,w,w,p,w,o,p,?,v,g
p,x,s,?,t,f,f,c,b,h,t,f,s,w,w,p,w,o,p,?,s,?
p,f,y,y,?,f,?,c,b,h,e,k,k,p,?,?,w,o,l,h,y,g
p,f,s,w,t,f,f,c,b,?,?,s,s,w,w,p,w,o,p,h,s,?
e,x,f,?,f,n,?,w,b,?,t,f,s,w,?,p,?,o,e,k,a,g
p,f,y,?,f,f,f,c,b,?,e,k,k,b,n,p,w,o,l,h,y,g
p,f,s,g,t,f,f,c,b,?,t,f,f,w,w,p,w,o,p,h,s,?
p,f,s,w,t,f,f,c,?,p,t,f,f,w,w,p,w,o,p,h,v,g
e,b,s,y,t,a,f,c,b,g,e,s,s,?,w,p,w,o,p,n,n,g
p,f,s,?,t,?,f,c,b,p,t,f,s,w,w,p,w,o,p,h,v,g
p,f,y,y,f,f,f,c,b,g,e,k,k,p,b,p,w,?,l,h,v,g
p,x,s,b,?,f,f,c,b,h,t,f,?,?,w,?,w,o,p,h,?,g
p,x,s,?,t,f,f,c,b,w,t,s,s,w,w,p,w,o,?,h,v,g
p,f,y,y,f,f,f,c,b,p,e,k,k,p,n,p,w,o,l,h,v,g
e,x,y,?,t,a,f,c,b,w,e,s,y,w,w,p,w,o,p,k,y,?
p,f,s,b,t,n,f,c,b,w,e,s,s,w,w,?,w,t,?,r,v,g
p,f,s,g,t,f,f,c,b,h,t,s,s,w,w,p,w,o,?,h,?,g
p,x,f,y,f,?,?,?,b,h,e,k,k,p,p,p,w,o,l,h,v,g
p,x,s,b,?,f,f,c,b,h,t,s,f,w,w,?,w,o,p,h,v,g
p,f,y,y,f,f,f,c,?,g,e,k,?,b,b,p,w,o,l,h,y,g
p,x,s,g,t,f,f,c,b,p,t,s,?,w,w,p,w,o,p,h,s,g
p,x,s,g,t,f,f,c,?,p,t,s,f,w,w,p,w,o,p,h,s,g
p,f,y,y,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,v,g
e,b,?,?,f,n,f,w,b,p,e,k,k,w,w,?,w,t,p,w,s,g
e,x,?,?,?,n,f,?,b,p,e,s,k,w,w,p,w,t,?,?,n,g
e,x,f,?,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,s,g
e,k,s,g,f,?,f,w,b,p,e,k,k,w,?,p,w,t,p,w,n,g
e,x,s,w,f,?,f,w,b,?,e,s,s,w,w,p,w,t,p,w,n,g
e,b,f,g,f,n,f,w,b,w,e,k,s,w,?,p,w,t,p,w,s,g
e,b,f,g,f,n,f,w,b,p,e,s,k,w,w,p,w,t,p,w,n,?
e,x,s,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,n,g
e,b,s,g,f,?,f,w,b,p,e,k,k,w,w,p,w,t,p,?,?,g
e,k,s,w,f,n,?,w,b,w,e,k,?,w,w,?,w,t,p,w,s,?
e,x,s,w,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,?,g
e,b,s,w,f,n,f,?,b,g,e,s,k,w,w,p,w,t,p,w,n,?
e,b,s,g,f,n,f,w,b,p,e,k,k,w,?,?,w,t,p,w,?,g
e,x,f,g,f,?,f,w,?,p,e,k,k,w,w,p,w,t,p,w,s,g
e,x,f,w,f,n,f,w,b,p,e,s,s,w,w,p,w,?,p,w,n,g
e,b,s,w,?,n,f,w,b,g,e,?,s,w,w,p,w,t,p,w,s,g
e,x,s,g,f,n,f,w,?,g,e,s,s,w,w,p,w,t,p,w,n,g
e,x,s,?,?,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g
e,b,f,w,f,?,f,w,b,p,e,s,?,w,w,p,w,t,p,?,n,g
e,b,s,g,f,?,f,w,b,?,e,k,k,w,w,p,w,t,p,w,?,g
e,k,f,w,f,n,?,w,b,p,e,k,s,w,w,p,w,t,p,w,n,g
e,k,s,w,f,n,?,w,b,w,e,s,s,w,w,p,w,t,p,w,s,?
